athlete_id;athlete_name;country;club;gender;id_copy;instance
FRA00582;OGER Marc;FRA;CT Orbec La Vespiere;;FRA00582;4
FRA00583;OGER Marc;FRA;TS Rochefortais;;FRA00583;4
FRA00584;OGER Marc;FRA;ST La Detente;;FRA00584;4
FRA00585;PARIZE Andre;FRA;TS Chatenoy Royal;;FRA00585;3
FRA00586;PARIZE Marilyn;FRA;TS Chatenoy Royal;;FRA00586;2
FRA00587;POIROT Jean-Marie;FRA;ST Rambervillers;;FRA00587;2
FRA00588;RAMAUX Gabrielle-Marthe;FRA;ST Du Jura;;FRA00588;2
FRA00589;REGNIEZ Melanie;FRA;TO Issoudun;;FRA00589;3
FRA00590;ROUZES Korantin;FRA;CS Garnison Rennes;;FRA00590;3
FRA00591;ROUZES Korantin;FRA;TS La Fougeraise;;FRA00591;3
FRA00592;SCHUSTER Georges;FRA;ST Fecampoise;;FRA00592;2
FRA00593;TEXIER Maxence;FRA;TS Chauray;;FRA00593;2
FRA00594;THONIER Michel;FRA;CT Castelpontin;;FRA00594;2
FRA00595;WROTECKI Henri;FRA;Amiens Tir;;FRA00595;2
FRA00596;ZAMPERINI Laurence;FRA;ASC Turbiasque;;FRA00596;2
FRA00597;RAMBEAU Michel;FRA;AT Sarladais;;FRA00597;2
FRA00598;ABERARD Antoine;FRA;ST Ciboure;;FRA00598;1
FRA00599;ADELLE David;FRA;CT Saint-Gaudens;;FRA00599;1
FRA00600;ADRIN Lily;FRA;CTS Thorigne;;FRA00600;1
FRA00601;AGUIRRE AMOREBIETA Ekaitz;FRA;ST Ciboure;;FRA00601;1
FRA00602;AKAKPO Laura;FRA;1re CDA Romainville;;FRA00602;1
FRA00603;ALEXANDRE Julie;FRA;ET Conde sur Vire;;FRA00603;1
FRA00604;ALLEGROS Pierre;FRA;1re CDA Romainville;;FRA00604;1
FRA00605;ALLO Marlone;FRA;TS Libourne;;FRA00605;1
FRA00606;ALLOMBERT BLANC Sylvie;FRA;US Oyonnax;;FRA00606;1
FRA00607;ALTHUSER Veronique;FRA;La Barisienne;;FRA00607;1
FRA00608;AMBROISE Cathy;FRA;Cible Clermontoise;;FRA00608;1
FRA00609;AMKROUD-VELAIDOMESTRY Ayliah;FRA;CS Garnison Rennes;;FRA00609;1
FRA00610;AMZALE Arnaud;FRA;CS Garnison Rennes;;FRA00610;1
FRA00611;ANDRE BARROSO Lazare;FRA;TS Chatenoy Royal;;FRA00611;1
FRA00612;ANDRE Dany;FRA;La Du Guesclin;;FRA00612;1
FRA00613;ARGOUD Stephanie;FRA;TS Rhodia;;FRA00613;1
FRA00614;ARGOUT Arnaud;FRA;TO Issoudun;;FRA00614;1
FRA00615;ARIOUI Hichem;FRA;CO Courcouronnes;;FRA00615;1
FRA00616;ARNOLDI Mathieu;FRA;SMT Chaumont;;FRA00616;1
FRA00617;ASTRUC Robin;FRA;US Orleans Tir;;FRA00617;1
FRA00618;AUBERT Emmanuel;FRA;La Du Guesclin;;FRA00618;1
FRA00619;AUBERT Jean-Luc;FRA;AG Deauvillaise;;FRA00619;1
FRA00620;AUBOUIN Jean-Claude;FRA;CTS Thorigne;;FRA00620;1
FRA00621;AUGER Ines;FRA;ST Herbretaise;;FRA00621;1
FRA00622;AUGER Patricia;FRA;AST Neuville;;FRA00622;1
FRA00623;AUGUSTE Anais;FRA;CT Orbec La Vespiere;;FRA00623;1
FRA00624;AUMONT Jordan;FRA;CT Orbec La Vespiere;;FRA00624;1
FRA00625;AUTRET Marie;FRA;ATS Tregor;;FRA00625;1
FRA00626;BACHELET Valentin;FRA;AT Buc;;FRA00626;1
FRA00627;BACHEREAU Maxime;FRA;STA Cusset;;FRA00627;1
FRA00628;BADREDDINE Dalal;FRA;CS Garnison Rennes;;FRA00628;1
FRA00629;BAILLY Christian;FRA;STS Gueret;;FRA00629;1
FRA00630;BAILLY Daniele;FRA;STS Gueret;;FRA00630;1
FRA00631;BAILLY SALINS Melody;FRA;TS Du Haut-Jura;;FRA00631;1
FRA00632;BALADINE Jean-Luc;FRA;US Orleans Tir;;FRA00632;1
FRA00633;BALAT Cedric;FRA;TS Lagravois;;FRA00633;1
FRA00634;BALLY Amandine;FRA;STA Cusset;;FRA00634;1
FRA00635;BAPTISTE Emilie;FRA;ST Rambervillers;;FRA00635;1
FRA00636;BARBARAY Patrice;FRA;US Portbaillaise;;FRA00636;1
FRA00637;BARBE Huguette;FRA;CS Garnison Rennes;;FRA00637;1
FRA00638;BARCO Thomas;FRA;LA Brestoise;;FRA00638;1
FRA00639;BARDET Lionel;FRA;STA Cusset;;FRA00639;1
FRA00640;BARLET Florence;FRA;CATir Aubusson;;FRA00640;1
FRA00641;BARLET Jerome;FRA;CATir Aubusson;;FRA00641;1
FRA00642;BARLET Lucas;FRA;ST Du Jura;;FRA00642;1
FRA00643;BAROTH Theodore;FRA;SMOC St-Jean Braye;;FRA00643;1
FRA00644;BATAILLON Marie-Christine;FRA;CATir Aubusson;;FRA00644;1
FRA00645;BATS Sandrine;FRA;TC Lourdais;;FRA00645;1
FRA00646;BAUDAIS Michel;FRA;La Du Guesclin;;FRA00646;1
FRA00647;BAUDET Gerard;FRA;Cercle Paris OL;;FRA00647;1
FRA00648;BAUDIN-GOUDEAU Raphael;FRA;CTS Thorigne;;FRA00648;1
FRA00649;BAUDOT Marie-Laure;FRA;TS Chatenoy Royal;;FRA00649;1
FRA00650;BAYARD Emma;FRA;AVTS Voiron;;FRA00650;1
FRA00651;BAYERLET Laurent;FRA;La Dixmude Houdan;;FRA00651;1
FRA00652;BAZIN DECKMYN Maryse;FRA;Carabiniers d'Artois;;FRA00652;1
FRA00653;BECAM Julie;FRA;ATS Tregor;;FRA00653;1
FRA00654;BECKER Michele;FRA;STA Cusset;;FRA00654;1
FRA00655;BEDLEWSKI Christian;FRA;ST Dourges;;FRA00655;1
FRA00656;BEDLEWSKI Thibaut;FRA;ST Dourges;;FRA00656;1
FRA00657;BEL Pierre-Francois;FRA;AT Giroussens;;FRA00657;1
FRA00658;BELLAMY Hugo;FRA;CS Garnison Rennes;;FRA00658;1
FRA00659;BELLETOISE Sylvie;FRA;SMOC St-Jean Braye;;FRA00659;1
FRA00660;BELLIOT Jean-Claude;FRA;ALST Carvin;;FRA00660;1
FRA00661;BELPOIS BATICLE Sasha;FRA;1re CDA Romainville;;FRA00661;1
FRA00662;BELZ Jerome;FRA;Ploemel Tir;;FRA00662;1
FRA00663;BELZ Titouan;FRA;Ploemel Tir;;FRA00663;1
FRA00664;BENAITEAU Emilien;FRA;TS Cholet;;FRA00664;1
FRA00665;BENEDETTI Ange;FRA;STA Cusset;;FRA00665;1
FRA00666;BENEY Thibault;FRA;TS Chatenoy Royal;;FRA00666;1
FRA00667;BENOIST Elodie;FRA;ET Guichen;;FRA00667;1
FRA00668;BENUCCI Hugo;FRA;TS Chatenoy Royal;;FRA00668;1
FRA00669;BERGER Claude;FRA;CTS Vierzonnais;;FRA00669;1
FRA00670;BERNARD Aurelie;FRA;ST Centre Bretagne;;FRA00670;1
FRA00671;BERNARD Celine;FRA;ST Solidarite Pleumartin;;FRA00671;1
FRA00672;BERNARD Johann;FRA;TS Cholet;;FRA00672;1
FRA00673;BERTHE Maureen;FRA;US Mareau;;FRA00673;1
FRA00674;BERTHO Jules;FRA;Montfortaise Tir;;FRA00674;1
FRA00675;BERTHO Luc;FRA;Montfortaise Tir;;FRA00675;1
FRA00676;BERTHOULY Andrea;FRA;AVTS Voiron;;FRA00676;1
FRA00677;BERTHOULY Elisa;FRA;AVTS Voiron;;FRA00677;1
FRA00678;BERTIN Louen;FRA;ST Du Jura;;FRA00678;1
FRA00679;BERTRAND Olivier;FRA;LC Villemoisson;;FRA00679;1
FRA00680;BERTRAND Sebastien;FRA;USST Charleville;;FRA00680;1
FRA00681;BERTRAND Stephane;FRA;CTS Thorigne;;FRA00681;1
FRA00682;BESANCON Anne;FRA;TSCV Saint Georges;;FRA00682;1
FRA00683;BETIN Stephanie;FRA;CS Garnison Rennes;;FRA00683;1
FRA00684;BEUF Benjamin;FRA;USST Charleville;;FRA00684;1
FRA00685;BEUX Herve;FRA;ST Fecampoise;;FRA00685;1
FRA00686;BIDAUX Alain;FRA;Etoile Auxonnaise;;FRA00686;1
FRA00687;BIELAWA Clement;FRA;TSB Emblavez;;FRA00687;1
FRA00688;BIGNAULT Gaetan;FRA;US Carmaux;;FRA00688;1
FRA00689;BILLY-PEZIN Esteban;FRA;TS Angers;;FRA00689;1
FRA00690;BINET Gerard;FRA;ST Lavalloise;;FRA00690;1
FRA00691;BINET Marianick;FRA;Reveil Doullennais;;FRA00691;1
FRA00692;BIRON Sandra;FRA;ST Solidarite Pleumartin;;FRA00692;1
FRA00693;BIROT David;FRA;CT Angerien;;FRA00693;1
FRA00694;BIROT Fany;FRA;CT Angerien;;FRA00694;1
FRA00695;BISSON Anthony;FRA;AS Mamers Saosnois;;FRA00695;1
FRA00696;BIZET MEUNIER Nino;FRA;TS Longuenesse;;FRA00696;1
FRA00697;BLAISE Nathalie;FRA;CTS Thorigne;;FRA00697;1
FRA00698;BLANCHARD Gilberte;FRA;ST Perigord Noir;;FRA00698;1
FRA00699;BLANCKAERT Eric;FRA;STAR St-Pourcinoise;;FRA00699;1
FRA00700;BLANDIN Romain;FRA;Legion St-Georges;;FRA00700;1
FRA00701;BLANGER Tom;FRA;ST Creusot;;FRA00701;1
FRA00702;BLARY Pascale;FRA;AL d'Arques;;FRA00702;1
FRA00703;BLEUET Christelle;FRA;CTB Vouel-Tergnier;;FRA00703;1
FRA00704;BLON Fabrice;FRA;Ste Nantaise de Tir;;FRA00704;1
FRA00705;BLONDEAU Daniel;FRA;USST Charleville;;FRA00705;1
FRA00706;BLONDEAU Nicolas;FRA;AL d'Arques;;FRA00706;1
FRA00707;BLONDEAU Sandra;FRA;TS Angers;;FRA00707;1
FRA00708;BLONDEL-GARGASSON Alexandre;FRA;ST Fecampoise;;FRA00708;1
FRA00709;BLONDEL-GARGASSON Andrea;FRA;ST Fecampoise;;FRA00709;1
FRA00710;BLU Bastien;FRA;TS La Fougeraise;;FRA00710;1
FRA00711;BLU Laurine;FRA;TS La Fougeraise;;FRA00711;1
FRA00712;BLUCHEAU Gerald;FRA;ST La Detente;;FRA00712;1
FRA00713;BOIDEVAIX Julien;FRA;AS d'Ollainville;;FRA00713;1
FRA00714;BOINOT Sophie;FRA;CS Garnison Rennes;;FRA00714;1
FRA00715;BOISSET Severine;FRA;TS Cahors;;FRA00715;1
FRA00716;BOISSOT Marvin;FRA;ST Du Jura;;FRA00716;1
FRA00717;BONDOUX Paul-Emile;FRA;STI Gueugnon;;FRA00717;1
FRA00718;BONNAUD Gilles;FRA;CT Angerien;;FRA00718;1
FRA00719;BONNAUD Guillaume;FRA;CT Angerien;;FRA00719;1
FRA00720;BONNE Lily;FRA;TS de la Rade;;FRA00720;1
FRA00721;BONNEAU Paul;FRA;CT Angerien;;FRA00721;1
FRA00722;BONNIN Clement;FRA;ST Pays Riez & Vie;;FRA00722;1
FRA00723;BONNIN Quentin;FRA;ST La Detente;;FRA00723;1
FRA00724;BONTEMPS Ayline;FRA;ET Guichen;;FRA00724;1
FRA00725;BONY Francois;FRA;ST Creusot;;FRA00725;1
FRA00726;BONY Michel;FRA;TS Chatenoy Royal;;FRA00726;1
FRA00727;BORDERON Anais;FRA;US Orleans Tir;;FRA00727;1
FRA00728;BORDES Annick;FRA;Patriote Senonaise;;FRA00728;1
FRA00729;BORLOT Lucie;FRA;TS Chatenoy Royal;;FRA00729;1
FRA00730;BOSCHETTI-BOUNINE Cedric;FRA;TS Cahors;;FRA00730;1
FRA00731;BOSSE Egline;FRA;TSCV Saint Georges;;FRA00731;1
FRA00732;BOSSE Kevan;FRA;TSCV Saint Georges;;FRA00732;1
FRA00733;BOSTOEN Guillaume;FRA;Ste Nantaise de Tir;;FRA00733;1
FRA00734;BOTTAZZI Nicolle;FRA;CATir Aubusson;;FRA00734;1
FRA00735;BOUARD Alice;FRA;CTS Bourg-les-Valence;;FRA00735;1
FRA00736;BOUAZIZ Lena;FRA;AT Buc;;FRA00736;1
FRA00737;BOUBAKER Anais;FRA;USM Saint Denis;;FRA00737;1
FRA00738;BOUCAUX Christophe;FRA;CO Courcouronnes;;FRA00738;1
FRA00739;BOUCHET Sebastien;FRA;CT Angerien;;FRA00739;1
FRA00740;BOUDEAU Tiphaine;FRA;Etoile Auxonnaise;;FRA00740;1
FRA00741;BOUDRAA Lea;FRA;1re CDA Romainville;;FRA00741;1
FRA00742;BOUET Jerome;FRA;STA Cusset;;FRA00742;1
FRA00743;BOULANGE Pascal;FRA;CT Orbec La Vespiere;;FRA00743;1
FRA00744;BOULIEZ Martine;FRA;CTS De Boussois;;FRA00744;1
FRA00745;BOULIEZ Remy;FRA;CTS De Boussois;;FRA00745;1
FRA00746;BOULMIER Eric;FRA;Fraternelle de Tigy;;FRA00746;1
FRA00747;BOURDEAU Florian;FRA;SCT Langres;;FRA00747;1
FRA00748;BOURDIER Baptiste;FRA;ST La Detente;;FRA00748;1
FRA00749;BOURDON Alois;FRA;TS Saint-Lois;;FRA00749;1
FRA00750;BOURDON Didier;FRA;TS Saint-Lois;;FRA00750;1
FRA00751;BOURGOIN Dorian;FRA;1re CDA Romainville;;FRA00751;1
FRA00752;BOURIN Cyril;FRA;TS L'Avenir D'Onnaing;;FRA00752;1
FRA00753;BOURRIER NAUD Leonie;FRA;1re CDA Romainville;;FRA00753;1
FRA00754;BOUTIGNY Thomas;FRA;Cible Clermontoise;;FRA00754;1
FRA00755;BOUTILLON Jean-Mathieu;FRA;1re CDA Romainville;;FRA00755;1
FRA00756;BOUVIER Jean-Francois;FRA;ST Du Jura;;FRA00756;1
FRA00757;BOUYER Christine;FRA;ATC Tonneinquaise;;FRA00757;1
FRA00758;BOUYSSOU Gatien;FRA;SSLT Limoges;;FRA00758;1
FRA00759;BOYER Bastien;FRA;TS Lagravois;;FRA00759;1
FRA00760;BOYER Manon;FRA;TS Lagravois;;FRA00760;1
FRA00761;BRACHIN Hugo;FRA;CT Orbec La Vespiere;;FRA00761;1
FRA00762;BRANDAO Gabin;FRA;TS Chatenoy Royal;;FRA00762;1
FRA00763;BRAYER Ophelie;FRA;Etoile Auxonnaise;;FRA00763;1
FRA00764;BREBION Lou;FRA;ST Solidarite Pleumartin;;FRA00764;1
FRA00765;BRECHET Jacques;FRA;TS Reze;;FRA00765;1
FRA00766;BREGEAULT MEREL Paul;FRA;ET Conde sur Vire;;FRA00766;1
FRA00767;BREGEON Lauriane;FRA;AS Mamers Saosnois;;FRA00767;1
FRA00768;BREGNARD Louis;FRA;AL d'Arques;;FRA00768;1
FRA00769;BRELET Hugo;FRA;ANT Nazairienne;;FRA00769;1
FRA00770;BRETIN Aimee;FRA;ST Herbretaise;;FRA00770;1
FRA00771;BRETON Louis;FRA;NST Vire;;FRA00771;1
FRA00772;BREUIL Marie-Amelie;FRA;ST Briviste;;FRA00772;1
FRA00773;BRIZET Anthony;FRA;TS Chatenoy Royal;;FRA00773;1
FRA00774;BRIZET COUTURIER Timothe;FRA;TS Chatenoy Royal;;FRA00774;1
FRA00775;BROUSSE Eliane;FRA;ST Santaise;;FRA00775;1
FRA00776;BRUGNIAUX Maxime;FRA;1re CDA Romainville;;FRA00776;1
FRA00777;BRUGNIAUX Naya;FRA;1re CDA Romainville;;FRA00777;1
FRA00778;BRUZAC Anthony;FRA;Ploemel Tir;;FRA00778;1
FRA00779;BUREAU Daniel;FRA;ET Saint Laurent;;FRA00779;1
FRA00780;BUREL Muriel;FRA;ST Fecampoise;;FRA00780;1
FRA00781;BURIDANT Geoffroy;FRA;Arquebuse Soissons;;FRA00781;1
FRA00782;BURLION Arthur;FRA;AS Aulnoye Tir;;FRA00782;1
FRA00783;BURON Laurent;FRA;ST Perigord Noir;;FRA00783;1
FRA00784;BUTEL Blandine;FRA;CT Orbec La Vespiere;;FRA00784;1
FRA00785;CABOCHE Didier;FRA;STS Gueret;;FRA00785;1
FRA00786;CABOCHE Emie;FRA;STS Gueret;;FRA00786;1
FRA00787;CABOCHE Valerie;FRA;STS Gueret;;FRA00787;1
FRA00788;CABUT Remi;FRA;STEP Chalon-sur-Saone;;FRA00788;1
FRA00789;CADOR Theo;FRA;ST Herbretaise;;FRA00789;1
FRA00790;CAETANO Mael;FRA;TS Chatenoy Royal;;FRA00790;1
FRA00791;CAILLER Charlize;FRA;CSAD Chatellerault;;FRA00791;1
FRA00792;CALOUDIS Thomas;FRA;TN Versailles;;FRA00792;1
FRA00793;CAMARD Solly;FRA;Fraternelle de Tigy;;FRA00793;1
FRA00794;-;FRA;;;FRA00794;36
FRA00795;CAMUS Nathan;FRA;TS Chatenoy Royal;;FRA00795;1
FRA00796;CANDIDO CRISPIM Beatriz;FRA;TSCV Saint Georges;;FRA00796;1
FRA00797;CANLERS JULIEN;FRA;TS Cauchy;;FRA00797;1
FRA00798;CANNARD Alyson;FRA;STEP Chalon-sur-Saone;;FRA00798;1
FRA00799;CANTARUTTI Margaux;FRA;SSLT Limoges;;FRA00799;1
FRA00800;CANTEAU Martin;FRA;TS Lagravois;;FRA00800;1
FRA00801;CAPLET Quentin;FRA;CTB Vouel-Tergnier;;FRA00801;1
FRA00802;CARADEC Hadrien;FRA;ET Guichen;;FRA00802;1
FRA00803;CARDOSO Christophe;FRA;US Maisons-Laffitte;;FRA00803;1
FRA00804;CARDOT Leane;FRA;Cible Valognaise;;FRA00804;1
FRA00805;CARDOT Sarah;FRA;Cible Valognaise;;FRA00805;1
FRA00806;CARON Sandrine;FRA;TS Landossien;;FRA00806;1
FRA00807;CARPENTIER Didier;FRA;ST Fecampoise;;FRA00807;1
FRA00808;CARRE Anthony;FRA;Fraternelle de Tigy;;FRA00808;1
FRA00809;CARRE Aymeric;FRA;US Mareau;;FRA00809;1
FRA00810;CARRE Daniel;FRA;TS La Fougeraise;;FRA00810;1
FRA00811;CARRE Jean;FRA;AT Sainte-Savine;;FRA00811;1
FRA00812;CARRY Damien;FRA;TS Chatenoy Royal;;FRA00812;1
FRA00813;CASTERMAN Pierre;FRA;ST La Detente;;FRA00813;1
FRA00814;CAUET Gwendal;FRA;ST Herbretaise;;FRA00814;1
FRA00815;CAUUET Anne-Sophie;FRA;Reveil Doullennais;;FRA00815;1
FRA00816;CAUVIGNY Mathis;FRA;NST Vire;;FRA00816;1
FRA00817;CAVARD Joscelin;FRA;STEP Chalon-sur-Saone;;FRA00817;1
FRA00818;CAVOLEAU Benoit;FRA;CATir Aubusson;;FRA00818;1
FRA00819;CECCHINI Bruno;FRA;SMT Chaumont;;FRA00819;1
FRA00820;CEGALERBA Thierry;FRA;ST Perigord Noir;;FRA00820;1
FRA00821;CERQUEUS Bruno;FRA;TS Cholet;;FRA00821;1
FRA00822;CHAILLOU-GUEZ Antoine;FRA;Cercle Paris OL;;FRA00822;1
FRA00823;CHALLES Albert;FRA;CTS Vierzonnais;;FRA00823;1
FRA00824;CHALLES Herve;FRA;CTS Vierzonnais;;FRA00824;1
FRA00825;CHAMBARD Esteban;FRA;AT Buc;;FRA00825;1
FRA00826;CHAMBERLAND Maxime;FRA;USST Charleville;;FRA00826;1
FRA00827;CHAMPION Jean-Luc;FRA;LA Brestoise;;FRA00827;1
FRA00828;CHAPEYROUX JELOWICKI Paul;FRA;"overflow: hidden;";;FRA00828;1
FRA00829;CHAPOUTIER Mathilde;FRA;"text-overflow: ellipsis;";;FRA00829;1
FRA00830;CHAPRON Valentin;FRA;"white-space: nowrap;";;FRA00830;1
FRA00831;CHAPUIS Ludivine;FRA;ST Creusot;;FRA00831;1
FRA00832;CHARBONNIER Alexis;FRA;CTS Thorigne;;FRA00832;1
FRA00833;CHARDRON Jean-Francois;FRA;CT Mayennais;;FRA00833;1
FRA00834;CHARDRON Lucie;FRA;Carabiniers de Maubeuge;;FRA00834;1
FRA00835;CHARNALLET Archibald;FRA;La Dixmude Houdan;;FRA00835;1
FRA00836;CHARRAS Leo;FRA;STA Cusset;;FRA00836;1
FRA00837;CHASSERY Christian;FRA;Patriote Senonaise;;FRA00837;1
FRA00838;CHAUSSE Sebastien;FRA;Carquefou Tir;;FRA00838;1
FRA00839;CHAUVEAU Florent;FRA;ST Pays Riez & Vie;;FRA00839;1
FRA00840;CHAUVET Mathieu;FRA;US Orleans Tir;;FRA00840;1
FRA00841;CHAUVIN-BESANCON Antoine;FRA;TSCV Saint Georges;;FRA00841;1
FRA00842;CHAVOIX David;FRA;TS La Fougeraise;;FRA00842;1
FRA00843;CHENY Julia;FRA;Carabiniers de Maubeuge;;FRA00843;1
FRA00844;CHERON Joel;FRA;ASPTT Caen;;FRA00844;1
FRA00845;CHEVALIER Aristide;FRA;ST La Detente;;FRA00845;1
FRA00846;CHEVALIER Fabienne;FRA;EG Etampes;;FRA00846;1
FRA00847;CHIALE Sabrina;FRA;Ploemel Tir;;FRA00847;1
FRA00848;CHOPIN Maxime;FRA;AS Mamers Saosnois;;FRA00848;1
FRA00849;CHORON Gerard;FRA;TS Rhodia;;FRA00849;1
FRA00850;CHOSSON Alexis;FRA;TS Chatenoy Royal;;FRA00850;1
FRA00851;CHOUETTE Valentin;FRA;US Orleans Tir;;FRA00851;1
FRA00852;-;FRA;-;;FRA00852;36
FRA00853;CICORELLA Allan;FRA;AST Iseroise;;FRA00853;1
FRA00854;CIESLAK Elisabeth;FRA;1re CDA Romainville;;FRA00854;1
FRA00855;CINEUX Catherine;FRA;NST Vire;;FRA00855;1
FRA00856;CLARY Magali;FRA;USST Charleville;;FRA00856;1
FRA00857;CLERMONT Remi;FRA;CTS Bourg-les-Valence;;FRA00857;1
FRA00858;CLOTUCHE Sonja;FRA;Reveil Doullennais;;FRA00858;2
FRA00859;COCHERIL Tilio;FRA;CS Garnison Rennes;;FRA00859;1
FRA00860;COCHET Juliette;FRA;STEP Chalon-sur-Saone;;FRA00860;1
FRA00861;CODEVELLE Thomas;FRA;Reveil Doullennais;;FRA00861;1
FRA00862;COEUGNET Jean-Louis;FRA;AL d'Arques;;FRA00862;1
FRA00863;COGNARD Baptiste;FRA;TS Chatenoy Royal;;FRA00863;1
FRA00864;COIFFET Mathias;FRA;CTS Bourg-les-Valence;;FRA00864;1
FRA00865;COIFFET Nel;FRA;CTS Bourg-les-Valence;;FRA00865;1
FRA00866;COLIN Clemence;FRA;TS de la Rade;;FRA00866;1
FRA00867;COLIN Jean;FRA;Patriote Senonaise;;FRA00867;1
FRA00868;COLLIN Florence;FRA;Etoile Auxonnaise;;FRA00868;1
FRA00869;COLLIN Francois;FRA;Etoile Auxonnaise;;FRA00869;1
FRA00870;COLLIN VINCENT Benoit;FRA;EAC Thin-le-Moutier;;FRA00870;1
FRA00871;COLLIN-VINCENT Leonie;FRA;EAC Thin-le-Moutier;;FRA00871;1
FRA00872;COLLOT Jacques;FRA;USST Charleville;;FRA00872;1
FRA00873;COLLOT Loane;FRA;Amiens Tir;;FRA00873;1
FRA00874;COLOMBO Romuald;FRA;TS Pays Dolois;;FRA00874;1
FRA00875;COLONNA Lorenzo;FRA;AT Buc;;FRA00875;1
FRA00876;COMPAGNION Pierre;FRA;AL d'Arques;;FRA00876;1
FRA00877;CONDAMINET Celine;FRA;1re CDA Romainville;;FRA00877;1
FRA00878;CONTIGNON Noel;FRA;La Barisienne;;FRA00878;1
FRA00879;COO Florine;FRA;AL d'Arques;;FRA00879;1
FRA00880;COPET Boris;FRA;SSLT Limoges;;FRA00880;1
FRA00881;COPET Laura;FRA;SSLT Limoges;;FRA00881;1
FRA00882;COPET Marina;FRA;SSLT Limoges;;FRA00882;1
FRA00883;CORNILLEAU Paul;FRA;CT Mayennais;;FRA00883;1
FRA00884;CORNUAULT Jeffrey;FRA;AT Buc;;FRA00884;1
FRA00885;COTCHO Marie-Oceane;FRA;La Barisienne;;FRA00885;1
FRA00886;COTTREAU Anais;FRA;AS Aulnoye Tir;;FRA00886;1
FRA00887;COTTREAU Emmanuelle;FRA;AS Aulnoye Tir;;FRA00887;1
FRA00888;COTTREAU Jean-Philippe;FRA;AS Aulnoye Tir;;FRA00888;1
FRA00889;COUPEZ Angele;FRA;TS Longuenesse;;FRA00889;1
FRA00890;COUPU Yann;FRA;US Mareau;;FRA00890;1
FRA00891;COUTURIER-CROUZILLAC Lise-Elodie;FRA;SSLT Limoges;;FRA00891;1
FRA00892;CROCQUEVIEILLE Emerick;FRA;ET Conde sur Vire;;FRA00892;1
FRA00893;CROITORU Catalin;FRA;TS Agenais;;FRA00893;1
FRA00894;CROITORU Elena;FRA;TS Agenais;;FRA00894;1
FRA00895;CROZE Faustine;FRA;ST Creusot;;FRA00895;1
FRA00896;CUCCHI Marylene;FRA;Associatir;;FRA00896;1
FRA00897;CUENIN Martial;FRA;AG Deauvillaise;;FRA00897;1
FRA00898;CUVILLIER Elodie;FRA;FTA Bully-les-Mines;;FRA00898;1
FRA00899;CYROT Lucas;FRA;TS Chatenoy Royal;;FRA00899;1
FRA00900;D’ANELLA Vincent;FRA;CT St-Laurent;;FRA00900;1
FRA00901;DA COSTA ANGELO Cecilia;FRA;AL d'Arques;;FRA00901;1
FRA00902;DA COSTA Liam;FRA;STI Gueugnon;;FRA00902;1
FRA00903;DA SILVA Jean-Marie;FRA;TS Angers;;FRA00903;1
FRA00904;DAHMANI Saida;FRA;SSLT Limoges;;FRA00904;1
FRA00905;DALLE Arthur;FRA;TS Brivadois;;FRA00905;1
FRA00906;DALLEE Audric;FRA;CS Garnison Rennes;;FRA00906;1
FRA00907;DALLEE Cedric;FRA;CS Garnison Rennes;;FRA00907;1
FRA00908;DALLEE Jeremy;FRA;CS Garnison Rennes;;FRA00908;1
FRA00909;DALMAS Remy;FRA;La Dixmude Houdan;;FRA00909;1
FRA00910;DAMBRINE Frederique;FRA;Cible Tarbes;;FRA00910;1
FRA00911;DAMOTTE Maryline;FRA;AT Buc;;FRA00911;1
FRA00912;D'ANELLA Jerome;FRA;CT St-Laurent;;FRA00912;1
FRA00913;D'ANELLA Vincent;FRA;CT St-Laurent;;FRA00913;1
FRA00914;DANNEL Brigitte;FRA;TS Longuenesse;;FRA00914;1
FRA00915;DAUPHIN Mathieu;FRA;TS Rhodia;;FRA00915;1
FRA00916;DAUPS Clement;FRA;CS Garnison Rennes;;FRA00916;1
FRA00917;DAVAILLE Jean-Marc;FRA;Carquefou Tir;;FRA00917;1
FRA00918;DAVROUT Alicia;FRA;AL d'Arques;;FRA00918;1
FRA00919;DAVY Jean-Pierre;FRA;ASAM Cherbourg;;FRA00919;1
FRA00920;DE BENEDETTI Chantal;FRA;AT Sarladais;;FRA00920;1
FRA00921;DE CHIVRE Mederic;FRA;ATS Tregor;;FRA00921;1
FRA00922;DE PIERO Lou;FRA;Etoile Auxonnaise;;FRA00922;1
FRA00923;DEBOUT Thomas;FRA;NST Vire;;FRA00923;1
FRA00924;DECAGNY Christophe;FRA;AS Aulnoye Tir;;FRA00924;1
FRA00925;DECLERQ Mathilde;FRA;ST Poudriere la Fere;;FRA00925;1
FRA00926;DEFER Jean-Francois;FRA;TSCV Saint Georges;;FRA00926;1
FRA00927;DEFFAUX Emilie;FRA;CT Villersois;;FRA00927;1
FRA00928;DEFRANCE Jerome;FRA;TS Cauchy;;FRA00928;1
FRA00929;DEGUILHEM Danielle;FRA;AT Sarladais;;FRA00929;1
FRA00930;DELABORDE Laetitia;FRA;La Barisienne;;FRA00930;1
FRA00931;DELBROUCQ Valerie;FRA;ALC Wattrelos;;FRA00931;1
FRA00932;DELEAUNAIT Thierry;FRA;TS Angers;;FRA00932;1
FRA00933;DELEUZE DORDRON Laure-Anne;FRA;TS Agenais;;FRA00933;1
FRA00934;DELPHIN Georges;FRA;CTB Vouel-Tergnier;;FRA00934;1
